,Unnamed: 0,datetime,location,depth_m,temp_degC,source,datetime_utc,dt_delta,delta_secs
68616,68617,2018-07-18 10:10:00,loon,0.85,24.36,edi.499.2,2018-07-18 15:10:00+00:00,0 days 00:21:57.797000,1317
68617,68618,2018-07-18 10:15:00,loon,0.25,24.24,edi.499.2,2018-07-18 15:15:00+00:00,0 days 00:16:57.797000,1017
68618,68619,2018-07-18 10:30:00,loon,0.25,24.22,edi.499.2,2018-07-18 15:30:00+00:00,0 days 00:01:57.797000,117
68619,68620,2018-07-18 10:45:00,loon,0.25,24.2,edi.499.2,2018-07-18 15:45:00+00:00,-1 days +23:46:57.797000,-783
68620,68621,2018-07-18 10:50:00,loon,0.85,24.34,edi.499.2,2018-07-18 15:50:00+00:00,-1 days +23:41:57.797000,-1083
68621,68622,2018-07-18 11:00:00,loon,0.25,24.18,edi.499.2,2018-07-18 16:00:00+00:00,-1 days +23:31:57.797000,-1683
