,Unnamed: 0,datetime,location,depth_m,temp_degC,source,datetime_utc,dt_delta,delta_secs
81163,81164,2018-10-14 10:10:00,loon,0.85,15.28,edi.499.2,2018-10-14 15:10:00+00:00,0 days 00:22:43.859000,1363
81164,81165,2018-10-14 10:30:00,loon,0.85,15.27,edi.499.2,2018-10-14 15:30:00+00:00,0 days 00:02:43.859000,163
81165,81166,2018-10-14 10:50:00,loon,0.85,15.3,edi.499.2,2018-10-14 15:50:00+00:00,-1 days +23:42:43.859000,-1037
