,Unnamed: 0,datetime,location,depth_m,temp_degC,source,datetime_utc,dt_delta,delta_secs
61705,61706,2018-05-31 10:15:00,loon,0.25,16.4,edi.499.2,2018-05-31 15:15:00+00:00,0 days 00:17:51.477000,1071
61706,61707,2018-05-31 10:20:00,loon,0.85,17.0,edi.499.2,2018-05-31 15:20:00+00:00,0 days 00:12:51.477000,771
61707,61708,2018-05-31 10:30:00,loon,0.25,16.38,edi.499.2,2018-05-31 15:30:00+00:00,0 days 00:02:51.477000,171
61708,61709,2018-05-31 10:40:00,loon,0.85,17.06,edi.499.2,2018-05-31 15:40:00+00:00,-1 days +23:52:51.477000,-429
61709,61710,2018-05-31 10:45:00,loon,0.25,16.36,edi.499.2,2018-05-31 15:45:00+00:00,-1 days +23:47:51.477000,-729
61710,61711,2018-05-31 11:00:00,loon,0.25,16.34,edi.499.2,2018-05-31 16:00:00+00:00,-1 days +23:32:51.477000,-1629
