,Unnamed: 0,datetime,location,depth_m,temp_degC,source,datetime_utc,dt_delta,delta_secs
28550,28551,2016-07-04 10:10:00,loon,1.5,21.78,edi.499.2,2016-07-04 15:10:00+00:00,0 days 00:22:46.324000,1366
28551,28552,2016-07-04 10:20:00,loon,1.5,21.83,edi.499.2,2016-07-04 15:20:00+00:00,0 days 00:12:46.324000,766
28552,28553,2016-07-04 10:30:00,loon,1.5,21.84,edi.499.2,2016-07-04 15:30:00+00:00,0 days 00:02:46.324000,166
28553,28554,2016-07-04 10:40:00,loon,1.5,21.89,edi.499.2,2016-07-04 15:40:00+00:00,-1 days +23:52:46.324000,-434
28554,28555,2016-07-04 10:50:00,loon,1.5,21.91,edi.499.2,2016-07-04 15:50:00+00:00,-1 days +23:42:46.324000,-1034
28555,28556,2016-07-04 11:00:00,loon,1.5,22.0,edi.499.2,2016-07-04 16:00:00+00:00,-1 days +23:32:46.324000,-1634
